ppt_id,condition,nom_sfx,acc_sfx,trial_idx,task,agent,patient,verb,orientation,sentence,sentence_type,sentence_accepted,button_pressed,rt
g8m7vdmpotkfuft,Comprehension,jo,vu,356,judge,cowboy,nun,kiss,L,zejo wuvu gox,case_marking,1,f,3422
g8m7vdmpotkfuft,Comprehension,jo,vu,357,judge,doctor,nun,kiss,L,lovu wujo gox,word_order,0,j,1882
g8m7vdmpotkfuft,Comprehension,jo,vu,358,judge,doctor,nun,wave,L,lojo wuvu kez,case_marking,1,f,1389
g8m7vdmpotkfuft,Comprehension,jo,vu,359,judge,cowboy,pirate,wave,L,zevu bujo kez,word_order,0,j,2284
g8m7vdmpotkfuft,Comprehension,jo,vu,360,judge,doctor,princess,kiss,L,lovu zijo gox,word_order,0,j,2317
g8m7vdmpotkfuft,Comprehension,jo,vu,362,judge,cowboy,pirate,wave,R,zejo buvu kez,case_marking,1,f,1439
g8m7vdmpotkfuft,Comprehension,jo,vu,363,judge,chef,nun,wave,L,gujo wuvu kez,case_marking,1,f,2218
g8m7vdmpotkfuft,Comprehension,jo,vu,364,judge,cowboy,princess,kiss,R,zevu zijo gox,word_order,0,j,1885
g8m7vdmpotkfuft,Comprehension,jo,vu,365,judge,chef,princess,wave,R,guvu zijo kez,word_order,0,j,1276
g8m7vdmpotkfuft,Comprehension,jo,vu,366,judge,cowboy,pirate,kiss,R,zevu bujo gox,word_order,0,j,1680
g8m7vdmpotkfuft,Comprehension,jo,vu,367,judge,doctor,princess,wave,R,lovu zijo kez,word_order,0,j,973
g8m7vdmpotkfuft,Comprehension,jo,vu,368,judge,cowboy,pirate,kiss,L,zejo buvu gox,case_marking,1,f,1389
g8m7vdmpotkfuft,Comprehension,jo,vu,369,judge,cowboy,nun,kiss,L,zevu wujo gox,word_order,0,j,1711
g8m7vdmpotkfuft,Comprehension,jo,vu,370,judge,chef,nun,kiss,R,guvu wujo gox,word_order,0,j,1258
g8m7vdmpotkfuft,Comprehension,jo,vu,372,judge,cowboy,princess,wave,L,zevu zijo kez,word_order,0,j,797
g8m7vdmpotkfuft,Comprehension,jo,vu,374,judge,cowboy,nun,wave,R,zevu wujo kez,word_order,0,j,685
g8m7vdmpotkfuft,Comprehension,jo,vu,375,judge,doctor,princess,wave,L,lojo zivu kez,case_marking,1,f,589
g8m7vdmpotkfuft,Comprehension,jo,vu,377,judge,chef,pirate,kiss,R,gujo buvu gox,case_marking,1,f,669
g8m7vdmpotkfuft,Comprehension,jo,vu,378,judge,chef,princess,kiss,R,guvu zijo gox,word_order,0,j,3229
g8m7vdmpotkfuft,Comprehension,jo,vu,379,judge,cowboy,princess,kiss,R,zejo zivu gox,case_marking,1,f,2256
g8m7vdmpotkfuft,Comprehension,jo,vu,381,judge,chef,princess,wave,R,gujo zivu kez,case_marking,1,f,3327
g8m7vdmpotkfuft,Comprehension,jo,vu,382,judge,doctor,princess,kiss,R,lojo zivu gox,case_marking,1,f,1628
g8m7vdmpotkfuft,Comprehension,jo,vu,383,judge,chef,nun,kiss,R,gujo wuvu gox,case_marking,1,f,1293
g8m7vdmpotkfuft,Comprehension,jo,vu,385,judge,doctor,nun,kiss,R,lojo wuvu gox,case_marking,1,f,1307
g8m7vdmpotkfuft,Comprehension,jo,vu,387,judge,doctor,pirate,kiss,R,lovu bujo gox,word_order,0,j,1757
gwa7v8623vh071q,Comprehension,jo,vu,335,judge,cowboy,princess,admire,L,gujo ruvu gax,case_marking,0,j,12479
gwa7v8623vh071q,Comprehension,jo,vu,334,judge,cowboy,footballer,push,R,gujo wuvu kez,case_marking,0,j,26571
gwa7v8623vh071q,Comprehension,jo,vu,336,judge,doctor,princess,admire,L,zijo ruvu gax,case_marking,0,j,10007
gwa7v8623vh071q,Comprehension,jo,vu,341,judge,cowboy,nun,admire,L,gujo buvu gax,case_marking,0,j,10668
gwa7v8623vh071q,Comprehension,jo,vu,337,judge,doctor,nun,push,R,zivu bujo kez,word_order,1,f,8934
gwa7v8623vh071q,Comprehension,jo,vu,338,judge,cowboy,princess,admire,R,guvu rujo gax,word_order,1,f,8353
gwa7v8623vh071q,Comprehension,jo,vu,339,judge,doctor,footballer,push,L,zivu wujo kez,word_order,1,f,7488
gwa7v8623vh071q,Comprehension,jo,vu,340,judge,pirate,nun,push,R,kivu bujo kez,word_order,1,f,9209
gwa7v8623vh071q,Comprehension,jo,vu,343,judge,cowboy,footballer,admire,L,gujo wuvu gax,case_marking,0,j,11385
gwa7v8623vh071q,Comprehension,jo,vu,344,judge,doctor,princess,admire,L,zivu rujo gax,word_order,1,f,9780
gwa7v8623vh071q,Comprehension,jo,vu,345,judge,doctor,footballer,admire,L,zivu wujo gax,word_order,1,f,11520
gwa7v8623vh071q,Comprehension,jo,vu,348,judge,cowboy,nun,push,R,gujo buvu kez,case_marking,0,j,7371
gwa7v8623vh071q,Comprehension,jo,vu,351,judge,pirate,nun,push,L,kijo buvu kez,case_marking,0,j,3993
gwa7v8623vh071q,Comprehension,jo,vu,349,judge,cowboy,footballer,push,L,guvu wujo kez,word_order,1,f,11695
gwa7v8623vh071q,Comprehension,jo,vu,350,judge,pirate,footballer,push,R,kijo wuvu kez,case_marking,0,j,12681
gwa7v8623vh071q,Comprehension,jo,vu,355,judge,doctor,nun,push,L,zijo buvu kez,case_marking,0,j,20237
gwa7v8623vh071q,Comprehension,jo,vu,354,judge,cowboy,footballer,admire,R,guvu wujo gax,word_order,1,f,9307
gwa7v8623vh071q,Comprehension,jo,vu,358,judge,pirate,princess,admire,L,kijo ruvu gax,case_marking,0,j,5446
gwa7v8623vh071q,Comprehension,jo,vu,361,judge,doctor,nun,admire,L,zivu bujo gax,word_order,1,f,6639
gwa7v8623vh071q,Comprehension,jo,vu,365,judge,pirate,nun,admire,R,kijo buvu gax,case_marking,0,j,7852
gwa7v8623vh071q,Comprehension,jo,vu,366,judge,pirate,princess,push,L,kivu rujo kez,word_order,1,f,6320
gwa7v8623vh071q,Comprehension,jo,vu,364,judge,pirate,footballer,push,R,kivu wujo kez,word_order,1,f,4509
gwa7v8623vh071q,Comprehension,jo,vu,363,judge,pirate,princess,admire,R,kivu rujo gax,word_order,1,f,6748
gwa7v8623vh071q,Comprehension,jo,vu,367,judge,pirate,footballer,admire,L,kivu wujo gax,word_order,1,f,6902
gwa7v8623vh071q,Comprehension,jo,vu,369,judge,pirate,nun,admire,R,kivu bujo gax,word_order,1,f,5774
gwa7v8623vh071q,Comprehension,jo,vu,370,judge,cowboy,nun,admire,R,guvu bujo gax,word_order,0,j,2434
gwa7v8623vh071q,Comprehension,jo,vu,378,judge,cowboy,princess,push,R,gujo ruvu kez,case_marking,0,j,9913
gwa7v8623vh071q,Comprehension,jo,vu,375,judge,doctor,princess,push,L,zijo ruvu kez,case_marking,0,j,9735
gwa7v8623vh071q,Comprehension,jo,vu,377,judge,doctor,footballer,admire,L,zijo wuvu gax,case_marking,0,j,6324
gwa7v8623vh071q,Comprehension,jo,vu,380,judge,doctor,princess,push,L,zivu rujo kez,word_order,1,f,5834
gwa7v8623vh071q,Comprehension,jo,vu,383,judge,cowboy,nun,push,L,guvu bujo kez,word_order,1,f,4382
gwa7v8623vh071q,Comprehension,jo,vu,381,judge,pirate,princess,push,R,kijo ruvu kez,case_marking,0,j,7641
gwa7v8623vh071q,Comprehension,jo,vu,384,judge,doctor,footballer,push,R,zijo wuvu kez,case_marking,0,j,11965
gwa7v8623vh071q,Comprehension,jo,vu,387,judge,pirate,footballer,admire,L,kijo wuvu gax,case_marking,0,j,6780
gwa7v8623vh071q,Comprehension,jo,vu,386,judge,doctor,nun,admire,R,zijo buvu gax,case_marking,0,j,5040
gwa7v8623vh071q,Comprehension,jo,vu,385,judge,cowboy,princess,push,L,guvu rujo kez,word_order,1,f,3703
hwnwd9jzvkjlc3q,Production,vu,jo,336,judge,princess,wizard,yell,R,gujo wuvu juf,word_order,1,j,11815
hwnwd9jzvkjlc3q,Production,vu,jo,339,judge,pirate,nun,yell,L,ruvu fujo juf,case_marking,0,f,4794
hwnwd9jzvkjlc3q,Production,vu,jo,341,judge,princess,wizard,see,L,guvu wujo gax,case_marking,0,f,6689
hwnwd9jzvkjlc3q,Production,vu,jo,342,judge,pirate,wizard,yell,L,ruvu wujo juf,case_marking,0,f,4409
hwnwd9jzvkjlc3q,Production,vu,jo,343,judge,pirate,wizard,yell,L,rujo wuvu juf,word_order,1,j,1979
hwnwd9jzvkjlc3q,Production,vu,jo,345,judge,footballer,chef,see,R,kijo zevu gax,word_order,1,j,3890
hwnwd9jzvkjlc3q,Production,vu,jo,346,judge,pirate,chef,yell,L,ruvu zejo juf,case_marking,0,f,5412
hwnwd9jzvkjlc3q,Production,vu,jo,351,judge,footballer,chef,see,R,kivu zejo gax,case_marking,1,j,3253
hwnwd9jzvkjlc3q,Production,vu,jo,352,judge,pirate,wizard,see,L,rujo wuvu gax,word_order,1,j,5540
hwnwd9jzvkjlc3q,Production,vu,jo,353,judge,princess,chef,yell,L,guvu zejo juf,case_marking,0,f,6865
hwnwd9jzvkjlc3q,Production,vu,jo,354,judge,footballer,nun,yell,L,kivu fujo juf,case_marking,0,f,7001
hwnwd9jzvkjlc3q,Production,vu,jo,355,judge,princess,chef,see,L,gujo zevu gax,word_order,1,j,5842
hwnwd9jzvkjlc3q,Production,vu,jo,356,judge,pirate,chef,see,R,rujo zevu gax,word_order,1,j,2584
hwnwd9jzvkjlc3q,Production,vu,jo,357,judge,footballer,wizard,yell,R,kijo wuvu juf,word_order,1,j,6989
hwnwd9jzvkjlc3q,Production,vu,jo,358,judge,footballer,nun,see,L,kijo fuvu gax,word_order,1,j,3617
hwnwd9jzvkjlc3q,Production,vu,jo,359,judge,footballer,chef,yell,R,kijo zevu juf,word_order,1,j,4310
hwnwd9jzvkjlc3q,Production,vu,jo,360,judge,footballer,nun,see,L,kivu fujo gax,case_marking,0,f,2593
hwnwd9jzvkjlc3q,Production,vu,jo,361,judge,pirate,nun,yell,L,rujo fuvu juf,word_order,1,j,4503
hwnwd9jzvkjlc3q,Production,vu,jo,363,judge,princess,nun,yell,R,gujo fuvu juf,word_order,1,j,9466
hwnwd9jzvkjlc3q,Production,vu,jo,364,judge,princess,wizard,see,R,gujo wuvu gax,word_order,1,j,2805
hwnwd9jzvkjlc3q,Production,vu,jo,366,judge,princess,nun,yell,R,guvu fujo juf,case_marking,0,f,3534
hwnwd9jzvkjlc3q,Production,vu,jo,367,judge,footballer,wizard,see,L,kivu wujo gax,case_marking,0,f,4997
hwnwd9jzvkjlc3q,Production,vu,jo,368,judge,princess,wizard,yell,L,guvu wujo juf,case_marking,0,f,4368
hwnwd9jzvkjlc3q,Production,vu,jo,369,judge,footballer,nun,yell,R,kijo fuvu juf,word_order,1,j,4334
hwnwd9jzvkjlc3q,Production,vu,jo,371,judge,pirate,chef,see,L,ruvu zejo gax,case_marking,0,f,2495
hwnwd9jzvkjlc3q,Production,vu,jo,373,judge,footballer,chef,yell,R,kivu zejo juf,case_marking,1,j,6675
hwnwd9jzvkjlc3q,Production,vu,jo,376,judge,pirate,nun,see,L,ruvu fujo gax,case_marking,0,f,2525
hwnwd9jzvkjlc3q,Production,vu,jo,377,judge,pirate,nun,see,R,rujo fuvu gax,word_order,1,j,3043
hwnwd9jzvkjlc3q,Production,vu,jo,379,judge,princess,nun,see,L,guvu fujo gax,case_marking,0,f,3977
hwnwd9jzvkjlc3q,Production,vu,jo,380,judge,footballer,wizard,see,L,kijo wuvu gax,word_order,1,j,3370
hwnwd9jzvkjlc3q,Production,vu,jo,381,judge,princess,chef,see,R,guvu zejo gax,case_marking,0,f,2421
hwnwd9jzvkjlc3q,Production,vu,jo,382,judge,pirate,wizard,see,L,ruvu wujo gax,case_marking,0,f,1722
hwnwd9jzvkjlc3q,Production,vu,jo,383,judge,footballer,wizard,yell,R,kivu wujo juf,case_marking,0,f,3411
hwnwd9jzvkjlc3q,Production,vu,jo,384,judge,princess,chef,yell,R,gujo zevu juf,word_order,1,j,7218
hwnwd9jzvkjlc3q,Production,vu,jo,388,judge,pirate,chef,yell,L,rujo zevu juf,word_order,1,j,2628
hwnwd9jzvkjlc3q,Production,vu,jo,389,judge,princess,nun,see,R,gujo fuvu gax,word_order,1,j,3181
jljqo1mftsy4ug9,Comprehension,jo,vu,336,judge,cowboy,nun,poke,L,fuvu wujo juf,word_order,0,f,4476
jljqo1mftsy4ug9,Comprehension,jo,vu,338,judge,cowboy,doctor,see,L,fujo zevu zox,case_marking,0,f,28555
jljqo1mftsy4ug9,Comprehension,jo,vu,339,judge,fairy,nun,poke,R,buvu wujo juf,word_order,0,f,32137
jljqo1mftsy4ug9,Comprehension,jo,vu,342,judge,fairy,doctor,see,R,bujo zevu zox,case_marking,1,j,24444
jljqo1mftsy4ug9,Comprehension,jo,vu,343,judge,cowboy,princess,see,R,fuvu rujo zox,word_order,1,j,18218
jljqo1mftsy4ug9,Comprehension,jo,vu,345,judge,fairy,princess,poke,L,buvu rujo juf,word_order,1,j,30038
jljqo1mftsy4ug9,Comprehension,jo,vu,347,judge,fairy,nun,see,L,buvu wujo zox,word_order,1,j,11428
jljqo1mftsy4ug9,Comprehension,jo,vu,348,judge,footballer,princess,poke,R,guvu rujo juf,word_order,1,j,13783
jljqo1mftsy4ug9,Comprehension,jo,vu,350,judge,footballer,doctor,poke,L,gujo zevu juf,case_marking,1,j,16111
jljqo1mftsy4ug9,Comprehension,jo,vu,351,judge,cowboy,princess,poke,L,fujo ruvu juf,case_marking,1,j,8526
jljqo1mftsy4ug9,Comprehension,jo,vu,352,judge,fairy,princess,see,L,buvu rujo zox,word_order,1,j,5545
jljqo1mftsy4ug9,Comprehension,jo,vu,353,judge,fairy,nun,see,L,bujo wuvu zox,case_marking,1,j,5460
jljqo1mftsy4ug9,Comprehension,jo,vu,354,judge,fairy,princess,poke,L,bujo ruvu juf,case_marking,1,j,3511
jljqo1mftsy4ug9,Comprehension,jo,vu,357,judge,cowboy,doctor,poke,L,fuvu zejo juf,word_order,1,j,3906
jljqo1mftsy4ug9,Comprehension,jo,vu,360,judge,cowboy,nun,see,L,fuvu wujo zox,word_order,1,j,11544
jljqo1mftsy4ug9,Comprehension,jo,vu,361,judge,cowboy,nun,poke,L,fujo wuvu juf,case_marking,1,j,4801
jljqo1mftsy4ug9,Comprehension,jo,vu,362,judge,footballer,princess,poke,R,gujo ruvu juf,case_marking,0,f,18911
jljqo1mftsy4ug9,Comprehension,jo,vu,363,judge,footballer,nun,poke,R,guvu wujo juf,word_order,1,j,6590
jljqo1mftsy4ug9,Comprehension,jo,vu,364,judge,fairy,doctor,poke,R,buvu zejo juf,word_order,0,f,12288
jljqo1mftsy4ug9,Comprehension,jo,vu,365,judge,cowboy,nun,see,R,fujo wuvu zox,case_marking,0,f,18098
jljqo1mftsy4ug9,Comprehension,jo,vu,367,judge,fairy,doctor,see,R,buvu zejo zox,word_order,1,j,20871
jljqo1mftsy4ug9,Comprehension,jo,vu,368,judge,fairy,nun,poke,L,bujo wuvu juf,case_marking,0,f,28953
jljqo1mftsy4ug9,Comprehension,jo,vu,369,judge,footballer,princess,see,L,guvu rujo zox,word_order,1,j,15467
jljqo1mftsy4ug9,Comprehension,jo,vu,370,judge,cowboy,doctor,poke,L,fujo zevu juf,case_marking,0,f,15291
jljqo1mftsy4ug9,Comprehension,jo,vu,372,judge,footballer,nun,see,L,guvu wujo zox,word_order,1,j,18294
jljqo1mftsy4ug9,Comprehension,jo,vu,373,judge,fairy,princess,see,R,bujo ruvu zox,case_marking,0,f,15199
jljqo1mftsy4ug9,Comprehension,jo,vu,375,judge,footballer,doctor,see,R,gujo zevu zox,case_marking,0,f,17082
jljqo1mftsy4ug9,Comprehension,jo,vu,376,judge,footballer,doctor,see,L,guvu zejo zox,word_order,1,j,14908
jljqo1mftsy4ug9,Comprehension,jo,vu,377,judge,footballer,nun,poke,R,gujo wuvu juf,case_marking,0,f,23354
jljqo1mftsy4ug9,Comprehension,jo,vu,378,judge,footballer,doctor,poke,L,guvu zejo juf,word_order,1,j,29866
jljqo1mftsy4ug9,Comprehension,jo,vu,379,judge,cowboy,princess,poke,R,fuvu rujo juf,word_order,1,j,22719
jljqo1mftsy4ug9,Comprehension,jo,vu,380,judge,cowboy,doctor,see,L,fuvu zejo zox,word_order,1,j,13458
jljqo1mftsy4ug9,Comprehension,jo,vu,381,judge,footballer,princess,see,L,gujo ruvu zox,case_marking,0,f,21196
jljqo1mftsy4ug9,Comprehension,jo,vu,382,judge,cowboy,princess,see,R,fujo ruvu zox,case_marking,0,f,21576
jljqo1mftsy4ug9,Comprehension,jo,vu,383,judge,fairy,doctor,poke,L,bujo zevu juf,case_marking,1,j,9685
jljqo1mftsy4ug9,Comprehension,jo,vu,385,judge,footballer,nun,see,R,gujo wuvu zox,case_marking,0,f,23265
jscdrgqe03cjs2b,Comprehension,jo,vu,334,judge,cowboy,nun,kick,L,guvu rujo hix,word_order,1,j,10027
jscdrgqe03cjs2b,Comprehension,jo,vu,335,judge,cowboy,footballer,see,R,gujo buvu zuf,case_marking,0,f,7129
jscdrgqe03cjs2b,Comprehension,jo,vu,336,judge,doctor,fairy,kick,L,kijo zevu hix,case_marking,0,f,2574
jscdrgqe03cjs2b,Comprehension,jo,vu,337,judge,doctor,footballer,see,L,kijo buvu zuf,case_marking,0,f,2596
jscdrgqe03cjs2b,Comprehension,jo,vu,338,judge,cowboy,nun,kick,L,gujo ruvu hix,case_marking,0,f,10610
jscdrgqe03cjs2b,Comprehension,jo,vu,339,judge,doctor,nun,see,R,kijo ruvu zuf,case_marking,0,f,2752
jscdrgqe03cjs2b,Comprehension,jo,vu,340,judge,doctor,footballer,kick,R,kijo buvu hix,case_marking,0,f,4428
jscdrgqe03cjs2b,Comprehension,jo,vu,342,judge,doctor,footballer,kick,L,kivu bujo hix,word_order,1,j,9147
jscdrgqe03cjs2b,Comprehension,jo,vu,343,judge,cowboy,fairy,kick,R,gujo zevu hix,case_marking,1,j,8970
jscdrgqe03cjs2b,Comprehension,jo,vu,345,judge,cowboy,fairy,see,L,guvu zejo zuf,word_order,1,j,5038
jscdrgqe03cjs2b,Comprehension,jo,vu,348,judge,princess,nun,kick,L,fujo ruvu hix,case_marking,1,j,10023
jscdrgqe03cjs2b,Comprehension,jo,vu,350,judge,cowboy,footballer,see,R,guvu bujo zuf,word_order,1,j,4744
jscdrgqe03cjs2b,Comprehension,jo,vu,351,judge,doctor,nun,kick,R,kivu rujo hix,word_order,1,j,2947
jscdrgqe03cjs2b,Comprehension,jo,vu,352,judge,doctor,nun,see,R,kivu rujo zuf,word_order,1,j,1741
jscdrgqe03cjs2b,Comprehension,jo,vu,353,judge,doctor,fairy,kick,L,kivu zejo hix,word_order,1,j,6643
jscdrgqe03cjs2b,Comprehension,jo,vu,356,judge,princess,nun,see,R,fuvu rujo zuf,word_order,1,j,2642
jscdrgqe03cjs2b,Comprehension,jo,vu,358,judge,princess,nun,see,L,fujo ruvu zuf,case_marking,0,f,5583
jscdrgqe03cjs2b,Comprehension,jo,vu,359,judge,princess,fairy,kick,L,fuvu zejo hix,word_order,1,j,2140
jscdrgqe03cjs2b,Comprehension,jo,vu,361,judge,cowboy,nun,see,L,gujo ruvu zuf,case_marking,0,f,4028
jscdrgqe03cjs2b,Comprehension,jo,vu,363,judge,cowboy,fairy,kick,R,guvu zejo hix,word_order,1,j,3017
jscdrgqe03cjs2b,Comprehension,jo,vu,364,judge,cowboy,nun,see,R,guvu rujo zuf,word_order,1,j,2278
jscdrgqe03cjs2b,Comprehension,jo,vu,365,judge,princess,footballer,kick,R,fuvu bujo hix,word_order,1,j,2561
jscdrgqe03cjs2b,Comprehension,jo,vu,369,judge,princess,footballer,see,L,fujo buvu zuf,case_marking,1,j,1804
jscdrgqe03cjs2b,Comprehension,jo,vu,371,judge,doctor,fairy,see,L,kivu zejo zuf,word_order,1,j,603
jscdrgqe03cjs2b,Comprehension,jo,vu,372,judge,princess,footballer,see,R,fuvu bujo zuf,word_order,1,j,453
jscdrgqe03cjs2b,Comprehension,jo,vu,374,judge,princess,fairy,see,L,fujo zevu zuf,case_marking,1,j,741
jscdrgqe03cjs2b,Comprehension,jo,vu,375,judge,cowboy,footballer,kick,R,guvu bujo hix,word_order,1,j,951
jscdrgqe03cjs2b,Comprehension,jo,vu,377,judge,princess,fairy,kick,R,fujo zevu hix,case_marking,1,j,604
jscdrgqe03cjs2b,Comprehension,jo,vu,378,judge,doctor,nun,kick,R,kijo ruvu hix,case_marking,1,j,595
jscdrgqe03cjs2b,Comprehension,jo,vu,379,judge,cowboy,fairy,see,L,gujo zevu zuf,case_marking,1,j,2921
jscdrgqe03cjs2b,Comprehension,jo,vu,380,judge,cowboy,footballer,kick,L,gujo buvu hix,case_marking,1,j,1039
jscdrgqe03cjs2b,Comprehension,jo,vu,381,judge,princess,fairy,see,R,fuvu zejo zuf,word_order,1,j,1607
jscdrgqe03cjs2b,Comprehension,jo,vu,382,judge,doctor,fairy,see,R,kijo zevu zuf,case_marking,1,j,459
jscdrgqe03cjs2b,Comprehension,jo,vu,383,judge,princess,nun,kick,R,fuvu rujo hix,word_order,1,j,633
jscdrgqe03cjs2b,Comprehension,jo,vu,384,judge,doctor,footballer,see,L,kivu bujo zuf,word_order,1,j,585
jscdrgqe03cjs2b,Comprehension,jo,vu,386,judge,princess,footballer,kick,L,fujo buvu hix,case_marking,1,j,983
kzs47mh7mqvkepq,Production,jo,vu,342,judge,wizard,cowboy,poke,L,rujo kivu jeg,case_marking,1,f,10045
kzs47mh7mqvkepq,Production,jo,vu,343,judge,wizard,chef,kiss,R,ruvu wujo zud,word_order,0,j,5629
kzs47mh7mqvkepq,Production,jo,vu,344,judge,doctor,chef,poke,L,buvu wujo jeg,word_order,1,f,16470
kzs47mh7mqvkepq,Production,jo,vu,345,judge,doctor,footballer,kiss,R,bujo fuvu zud,case_marking,1,f,5214
kzs47mh7mqvkepq,Production,jo,vu,346,judge,wizard,footballer,kiss,R,ruvu fujo zud,word_order,1,f,7383
kzs47mh7mqvkepq,Production,jo,vu,348,judge,doctor,chef,kiss,L,buvu wujo zud,word_order,0,j,4990
kzs47mh7mqvkepq,Production,jo,vu,349,judge,fairy,footballer,poke,R,guvu fujo jeg,word_order,1,f,7382
kzs47mh7mqvkepq,Production,jo,vu,351,judge,doctor,cowboy,kiss,R,buvu kijo zud,word_order,0,j,10215
kzs47mh7mqvkepq,Production,jo,vu,352,judge,fairy,chef,poke,L,guvu wujo jeg,word_order,1,f,6294
kzs47mh7mqvkepq,Production,jo,vu,354,judge,doctor,footballer,poke,R,bujo fuvu jeg,case_marking,1,f,7918
kzs47mh7mqvkepq,Production,jo,vu,357,judge,wizard,footballer,poke,L,ruvu fujo jeg,word_order,1,f,3462
kzs47mh7mqvkepq,Production,jo,vu,358,judge,wizard,footballer,poke,L,rujo fuvu jeg,case_marking,1,f,3286
kzs47mh7mqvkepq,Production,jo,vu,360,judge,fairy,cowboy,poke,L,guvu kijo jeg,word_order,1,f,3718
kzs47mh7mqvkepq,Production,jo,vu,362,judge,wizard,cowboy,poke,R,ruvu kijo jeg,word_order,0,j,4150
kzs47mh7mqvkepq,Production,jo,vu,363,judge,wizard,chef,poke,L,ruvu wujo jeg,word_order,1,f,4198
kzs47mh7mqvkepq,Production,jo,vu,364,judge,fairy,cowboy,kiss,L,guvu kijo zud,word_order,1,f,4854
kzs47mh7mqvkepq,Production,jo,vu,365,judge,wizard,chef,kiss,R,rujo wuvu zud,case_marking,0,j,6382
kzs47mh7mqvkepq,Production,jo,vu,367,judge,fairy,cowboy,kiss,L,gujo kivu zud,case_marking,0,j,14607
kzs47mh7mqvkepq,Production,jo,vu,371,judge,doctor,cowboy,kiss,R,bujo kivu zud,case_marking,0,j,14359
kzs47mh7mqvkepq,Production,jo,vu,374,judge,doctor,footballer,kiss,L,buvu fujo zud,word_order,1,f,3743
kzs47mh7mqvkepq,Production,jo,vu,375,judge,fairy,chef,kiss,L,gujo wuvu zud,case_marking,1,f,3325
kzs47mh7mqvkepq,Production,jo,vu,376,judge,fairy,footballer,poke,L,gujo fuvu jeg,case_marking,0,j,4727
kzs47mh7mqvkepq,Production,jo,vu,377,judge,doctor,chef,poke,R,bujo wuvu jeg,case_marking,1,f,3398
kzs47mh7mqvkepq,Production,jo,vu,378,judge,fairy,chef,poke,L,gujo wuvu jeg,case_marking,0,j,10007
kzs47mh7mqvkepq,Production,jo,vu,380,judge,doctor,chef,kiss,L,bujo wuvu zud,case_marking,1,f,10782
kzs47mh7mqvkepq,Production,jo,vu,381,judge,wizard,footballer,kiss,L,rujo fuvu zud,case_marking,1,f,7566
kzs47mh7mqvkepq,Production,jo,vu,382,judge,wizard,cowboy,kiss,L,rujo kivu zud,case_marking,1,f,5302
kzs47mh7mqvkepq,Production,jo,vu,383,judge,fairy,cowboy,poke,R,gujo kivu jeg,case_marking,0,j,2686
kzs47mh7mqvkepq,Production,jo,vu,385,judge,fairy,footballer,kiss,L,guvu fujo zud,word_order,1,f,3214
kzs47mh7mqvkepq,Production,jo,vu,388,judge,doctor,cowboy,poke,R,buvu kijo jeg,word_order,1,f,5622
kzs47mh7mqvkepq,Production,jo,vu,389,judge,doctor,cowboy,poke,R,bujo kivu jeg,case_marking,1,f,3470
kzs47mh7mqvkepq,Production,jo,vu,390,judge,fairy,chef,kiss,L,guvu wujo zud,word_order,1,f,3254
kzs47mh7mqvkepq,Production,jo,vu,391,judge,fairy,footballer,kiss,L,gujo fuvu zud,case_marking,1,f,2726
kzs47mh7mqvkepq,Production,jo,vu,392,judge,doctor,footballer,poke,R,buvu fujo jeg,word_order,1,f,4702
kzs47mh7mqvkepq,Production,jo,vu,393,judge,wizard,chef,poke,L,rujo wuvu jeg,case_marking,1,f,2510
kzs47mh7mqvkepq,Production,jo,vu,395,judge,wizard,cowboy,kiss,L,ruvu kijo zud,word_order,1,f,1950
mfkbskzl0ukfnxb,Production,jo,vu,379,judge,princess,footballer,yell,L,wujo ruvu zug,case_marking,0,j,6282
mfkbskzl0ukfnxb,Production,jo,vu,380,judge,wizard,nun,yell,R,guvu bujo zug,word_order,1,f,4435
mfkbskzl0ukfnxb,Production,jo,vu,381,judge,wizard,pirate,admire,L,gujo fuvu vof,case_marking,0,j,4580
mfkbskzl0ukfnxb,Production,jo,vu,382,judge,wizard,nun,admire,R,guvu bujo vof,word_order,1,f,3470
mfkbskzl0ukfnxb,Production,jo,vu,385,judge,princess,pirate,admire,R,wuvu fujo vof,word_order,1,f,4872
mfkbskzl0ukfnxb,Production,jo,vu,388,judge,doctor,footballer,admire,R,lojo ruvu vof,case_marking,0,j,7389
mfkbskzl0ukfnxb,Production,jo,vu,390,judge,wizard,footballer,yell,R,gujo ruvu zug,case_marking,0,j,4919
mfkbskzl0ukfnxb,Production,jo,vu,391,judge,doctor,pirate,yell,L,lovu fujo zug,word_order,1,f,8805
mfkbskzl0ukfnxb,Production,jo,vu,392,judge,princess,footballer,admire,L,wujo ruvu vof,case_marking,0,j,8139
mfkbskzl0ukfnxb,Production,jo,vu,394,judge,princess,footballer,yell,L,wuvu rujo zug,word_order,1,f,6203
mfkbskzl0ukfnxb,Production,jo,vu,395,judge,doctor,nun,admire,L,lojo buvu vof,case_marking,0,j,4118
mfkbskzl0ukfnxb,Production,jo,vu,396,judge,doctor,nun,yell,R,lojo buvu zug,case_marking,0,j,2130
mfkbskzl0ukfnxb,Production,jo,vu,397,judge,princess,footballer,admire,R,wuvu rujo vof,word_order,1,f,4894
mfkbskzl0ukfnxb,Production,jo,vu,398,judge,doctor,footballer,admire,L,lovu rujo vof,word_order,1,f,2436
mfkbskzl0ukfnxb,Production,jo,vu,399,judge,doctor,nun,yell,L,lovu bujo zug,word_order,1,f,2981
